name,mos
ship_gQP_1_tQP_1.ply,86.83243163
ship_gQP_1_tQP_2.ply,79.66953395
ship_gQP_1_tQP_3.ply,64.65363881
ship_gQP_2_tQP_1.ply,52.75587535
ship_gQP_2_tQP_2.ply,53.07130936
ship_gQP_2_tQP_3.ply,44.99481835
ship_gQP_3_tQP_1.ply,32.70113044
ship_gQP_3_tQP_2.ply,30.07825606
ship_gQP_3_tQP_3.ply,32.37187738
ship_gsigma_0_tsigma_16.ply,60.02590379
ship_gsigma_0_tsigma_32.ply,44.71311782
ship_gsigma_0_tsigma_8.ply,81.87614964
ship_gsigma_2_tsigma_16.ply,46.24280768
ship_gsigma_2_tsigma_32.ply,29.47047405
ship_gsigma_2_tsigma_8.ply,44.32391178
ship_gsigma_4_tsigma_16.ply,30.23841126
ship_gsigma_4_tsigma_32.ply,22.57182481
ship_gsigma_4_tsigma_8.ply,24.15903763
ship_level_7.ply,5.790659407
ship_level_8.ply,15.26715745
ship_level_9.ply,51.16749334
ship_pqs_1_qs_16_rounded.ply,91.89237886
ship_pqs_1_qs_32_rounded.ply,68.90628136
ship_pqs_1_qs_48_rounded.ply,60.85370266
ship_pqs_1_qs_64_rounded.ply,48.18439311
ship_tsl_4_tqs_128.ply,15.97910476
ship_tsl_4_tqs_256.ply,11.72465248
ship_tsl_4_tqs_512.ply,12.63710724
ship_tsl_4_tqs_64.ply,13.43235303
ship_tsl_6_tqs_128.ply,68.10486694
ship_tsl_6_tqs_256.ply,41.18616309
ship_tsl_6_tqs_512.ply,25.1244404
ship_tsl_6_tqs_64.ply,80.47808166
ship_tsl_8_tqs_128.ply,76.5494553
ship_tsl_8_tqs_256.ply,45.60453851
ship_tsl_8_tqs_512.ply,32.56767817
ship_tsl_8_tqs_64.ply,86.41452606
statue_gQP_1_tQP_1.ply,82.16544475
statue_gQP_1_tQP_2.ply,74.36868381
statue_gQP_1_tQP_3.ply,52.98086999
statue_gQP_2_tQP_1.ply,65.277898
statue_gQP_2_tQP_2.ply,58.03915102
statue_gQP_2_tQP_3.ply,45.29396388
statue_gQP_3_tQP_1.ply,25.88641621
statue_gQP_3_tQP_2.ply,32.58541188
statue_gQP_3_tQP_3.ply,26.9301373
statue_gsigma_0_tsigma_16.ply,69.24903345
statue_gsigma_0_tsigma_32.ply,49.2759668
statue_gsigma_0_tsigma_8.ply,85.11947303
statue_gsigma_2_tsigma_16.ply,39.41233042
statue_gsigma_2_tsigma_32.ply,34.7558873
statue_gsigma_2_tsigma_8.ply,50.14553046
statue_gsigma_4_tsigma_16.ply,27.72288456
statue_gsigma_4_tsigma_32.ply,32.99521449
statue_gsigma_4_tsigma_8.ply,31.38009148
statue_level_7.ply,11.04592674
statue_level_8.ply,24.44605069
statue_level_9.ply,69.02141066
statue_pqs_1_qs_16_rounded.ply,87.01573408
statue_pqs_1_qs_32_rounded.ply,77.27978223
statue_pqs_1_qs_48_rounded.ply,67.40476035
statue_pqs_1_qs_64_rounded.ply,54.10887739
statue_tsl_4_tqs_128.ply,19.6972695
statue_tsl_4_tqs_256.ply,16.40082892
statue_tsl_4_tqs_512.ply,11.34401742
statue_tsl_4_tqs_64.ply,19.55881932
statue_tsl_6_tqs_128.ply,67.76035361
statue_tsl_6_tqs_256.ply,48.22983919
statue_tsl_6_tqs_512.ply,29.73847696
statue_tsl_6_tqs_64.ply,77.30130872
statue_tsl_8_tqs_128.ply,78.36511751
statue_tsl_8_tqs_256.ply,57.66573011
statue_tsl_8_tqs_512.ply,35.57328452
statue_tsl_8_tqs_64.ply,88.31888572
stone_gQP_1_tQP_1.ply,78.81994767
stone_gQP_1_tQP_2.ply,55.96429471
stone_gQP_1_tQP_3.ply,38.19125206
stone_gQP_2_tQP_1.ply,58.87870931
stone_gQP_2_tQP_2.ply,56.0219352
stone_gQP_2_tQP_3.ply,34.46225059
stone_gQP_3_tQP_1.ply,41.76109598
stone_gQP_3_tQP_2.ply,35.62049168
stone_gQP_3_tQP_3.ply,26.01342874
stone_gsigma_0_tsigma_16.ply,75.06155601
stone_gsigma_0_tsigma_32.ply,47.83686368
stone_gsigma_0_tsigma_8.ply,86.87668482
stone_gsigma_2_tsigma_16.ply,62.4059409
stone_gsigma_2_tsigma_32.ply,47.62512297
stone_gsigma_2_tsigma_8.ply,71.61570912
stone_gsigma_4_tsigma_16.ply,36.85294226
stone_gsigma_4_tsigma_32.ply,24.09074637
stone_gsigma_4_tsigma_8.ply,34.41591904
stone_level_7.ply,8.580533193
stone_level_8.ply,20.64931138
stone_level_9.ply,86.87232128
stone_pqs_1_qs_16_rounded.ply,80.90892544
stone_pqs_1_qs_32_rounded.ply,69.48493262
stone_pqs_1_qs_48_rounded.ply,77.06861834
stone_pqs_1_qs_64_rounded.ply,65.57957273
stone_tsl_4_tqs_128.ply,47.17354673
stone_tsl_4_tqs_256.ply,34.22061434
stone_tsl_4_tqs_512.ply,18.76360461
stone_tsl_4_tqs_64.ply,57.63837411
stone_tsl_6_tqs_128.ply,60.65492093
stone_tsl_6_tqs_256.ply,42.3730925
stone_tsl_6_tqs_512.ply,22.63591963
stone_tsl_6_tqs_64.ply,65.93925975
stone_tsl_8_tqs_128.ply,75.68153655
stone_tsl_8_tqs_256.ply,47.43694567
stone_tsl_8_tqs_512.ply,20.31259474
stone_tsl_8_tqs_64.ply,76.96861244
tool_box_gQP_1_tQP_1.ply,77.18180348
tool_box_gQP_1_tQP_2.ply,59.17937263
tool_box_gQP_1_tQP_3.ply,56.75944471
tool_box_gQP_2_tQP_1.ply,57.87079799
tool_box_gQP_2_tQP_2.ply,57.21173403
tool_box_gQP_2_tQP_3.ply,45.32187464
tool_box_gQP_3_tQP_1.ply,44.48994269
tool_box_gQP_3_tQP_2.ply,47.63715478
tool_box_gQP_3_tQP_3.ply,34.6512822
tool_box_gsigma_0_tsigma_16.ply,47.65395833
tool_box_gsigma_0_tsigma_32.ply,33.38089522
tool_box_gsigma_0_tsigma_8.ply,74.07774205
tool_box_gsigma_2_tsigma_16.ply,30.49113539
tool_box_gsigma_2_tsigma_32.ply,19.73538966
tool_box_gsigma_2_tsigma_8.ply,42.15868369
tool_box_gsigma_4_tsigma_16.ply,22.03286169
tool_box_gsigma_4_tsigma_32.ply,13.71265605
tool_box_gsigma_4_tsigma_8.ply,27.6145146
tool_box_level_7.ply,7.788150814
tool_box_level_8.ply,25.35706923
tool_box_level_9.ply,72.96806866
tool_box_pqs_1_qs_16_rounded.ply,82.50891381
tool_box_pqs_1_qs_32_rounded.ply,58.74124972
tool_box_pqs_1_qs_48_rounded.ply,38.80305363
tool_box_pqs_1_qs_64_rounded.ply,22.59810553
tool_box_tsl_4_tqs_128.ply,43.48063326
tool_box_tsl_4_tqs_256.ply,21.33990424
tool_box_tsl_4_tqs_512.ply,9.772409239
tool_box_tsl_4_tqs_64.ply,53.81005804
tool_box_tsl_6_tqs_128.ply,46.71853642
tool_box_tsl_6_tqs_256.ply,31.69048484
tool_box_tsl_6_tqs_512.ply,13.24459477
tool_box_tsl_6_tqs_64.ply,80.4800722
tool_box_tsl_8_tqs_128.ply,52.16919467
tool_box_tsl_8_tqs_256.ply,29.3246156
tool_box_tsl_8_tqs_512.ply,18.08086476
tool_box_tsl_8_tqs_64.ply,73.87057596
