name,mos
mushroom_geo_26_col_26.ply,82.99466308
mushroom_geo_26_col_32.ply,78.35711357
mushroom_geo_26_col_38.ply,74.37854846
mushroom_geo_26_col_44.ply,45.34390773
mushroom_geo_26_col_50.ply,29.57189469
mushroom_geo_32_col_26.ply,74.42413174
mushroom_geo_32_col_32.ply,75.48057846
mushroom_geo_32_col_38.ply,66.97971081
mushroom_geo_32_col_44.ply,38.57224134
mushroom_geo_32_col_50.ply,26.30610262
mushroom_geo_38_col_26.ply,73.68149112
mushroom_geo_38_col_32.ply,74.40943305
mushroom_geo_38_col_38.ply,67.56815855
mushroom_geo_38_col_44.ply,45.97990694
mushroom_geo_38_col_50.ply,25.91678176
mushroom_geo_44_col_26.ply,63.43660012
mushroom_geo_44_col_32.ply,57.4635079
mushroom_geo_44_col_38.ply,52.78441402
mushroom_geo_44_col_44.ply,38.72230987
mushroom_geo_44_col_50.ply,27.31978428
mushroom_geo_50_col_26.ply,41.13785419
mushroom_geo_50_col_32.ply,30.41046646
mushroom_geo_50_col_38.ply,34.62786549
mushroom_geo_50_col_44.ply,22.99801833
mushroom_geo_50_col_50.ply,18.17341616
ping-pong_bat_geo_26_col_26.ply,88.12212138
ping-pong_bat_geo_26_col_32.ply,82.48026711
ping-pong_bat_geo_26_col_38.ply,71.1177798
ping-pong_bat_geo_26_col_44.ply,45.85674466
ping-pong_bat_geo_26_col_50.ply,28.66016866
ping-pong_bat_geo_32_col_26.ply,86.33896639
ping-pong_bat_geo_32_col_32.ply,80.70324182
ping-pong_bat_geo_32_col_38.ply,68.26001916
ping-pong_bat_geo_32_col_44.ply,45.0583743
ping-pong_bat_geo_32_col_50.ply,29.04854047
ping-pong_bat_geo_38_col_26.ply,82.84626296
ping-pong_bat_geo_38_col_32.ply,79.26610718
ping-pong_bat_geo_38_col_38.ply,66.34291826
ping-pong_bat_geo_38_col_44.ply,51.57256258
ping-pong_bat_geo_38_col_50.ply,28.41275306
ping-pong_bat_geo_44_col_26.ply,51.42018633
ping-pong_bat_geo_44_col_32.ply,43.61665827
ping-pong_bat_geo_44_col_38.ply,44.45107321
ping-pong_bat_geo_44_col_44.ply,37.37478415
ping-pong_bat_geo_44_col_50.ply,21.7031562
ping-pong_bat_geo_50_col_26.ply,24.19656458
ping-pong_bat_geo_50_col_32.ply,21.16586693
ping-pong_bat_geo_50_col_38.ply,22.56857876
ping-pong_bat_geo_50_col_44.ply,22.35504578
ping-pong_bat_geo_50_col_50.ply,10.82306706
puer_tea_geo_26_col_26.ply,86.67226612
puer_tea_geo_26_col_32.ply,81.66017563
puer_tea_geo_26_col_38.ply,75.12271305
puer_tea_geo_26_col_44.ply,55.39273891
puer_tea_geo_26_col_50.ply,18.1811391
puer_tea_geo_32_col_26.ply,81.12961991
puer_tea_geo_32_col_32.ply,75.92010895
puer_tea_geo_32_col_38.ply,73.91892262
puer_tea_geo_32_col_44.ply,49.48634467
puer_tea_geo_32_col_50.ply,18.13220337
puer_tea_geo_38_col_26.ply,80.1507659
puer_tea_geo_38_col_32.ply,77.94104952
puer_tea_geo_38_col_38.ply,72.24746916
puer_tea_geo_38_col_44.ply,49.62965252
puer_tea_geo_38_col_50.ply,19.95106733
puer_tea_geo_44_col_26.ply,66.71091631
puer_tea_geo_44_col_32.ply,75.22337865
puer_tea_geo_44_col_38.ply,58.3335462
puer_tea_geo_44_col_44.ply,38.83122794
puer_tea_geo_44_col_50.ply,20.41247997
puer_tea_geo_50_col_26.ply,50.14383395
puer_tea_geo_50_col_32.ply,51.09350177
puer_tea_geo_50_col_38.ply,43.76342926
puer_tea_geo_50_col_44.ply,36.0202386
puer_tea_geo_50_col_50.ply,15.18912318
pumpkin_geo_26_col_26.ply,85.67973069
pumpkin_geo_26_col_32.ply,84.05750207
pumpkin_geo_26_col_38.ply,82.6893022
pumpkin_geo_26_col_44.ply,60.5164131
pumpkin_geo_26_col_50.ply,38.40692664
pumpkin_geo_32_col_26.ply,85.03212734
pumpkin_geo_32_col_32.ply,88.57197009
pumpkin_geo_32_col_38.ply,77.805249
pumpkin_geo_32_col_44.ply,64.85316598
pumpkin_geo_32_col_50.ply,39.60269885
pumpkin_geo_38_col_26.ply,86.04153801
pumpkin_geo_38_col_32.ply,84.47082417
pumpkin_geo_38_col_38.ply,81.52068739
pumpkin_geo_38_col_44.ply,61.82718235
pumpkin_geo_38_col_50.ply,39.4965434
pumpkin_geo_44_col_26.ply,78.14914776
pumpkin_geo_44_col_32.ply,72.98195103
pumpkin_geo_44_col_38.ply,74.21746371
pumpkin_geo_44_col_44.ply,57.82208591
pumpkin_geo_44_col_50.ply,37.6364266
pumpkin_geo_50_col_26.ply,53.41313259
pumpkin_geo_50_col_32.ply,57.08040623
pumpkin_geo_50_col_38.ply,49.04280453
pumpkin_geo_50_col_44.ply,43.3628843
pumpkin_geo_50_col_50.ply,29.59684841
